Empresa,Instalacion,Equipo,Mantenimiento,Desconexion de carga,TiempoProgramado,TiempoEjecutado,DiferenciaTiempo,Empresa Afectada,TrabajosSuspendidos,TrabajosProrrogados
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 1,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 1,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 1,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 1,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 1,PROGRAMADO,0.00,10.00,4.68,-5.32,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 1,PROGRAMADO,0.00,82.00,77.35,-4.65,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 1,EMERGENTE,0.00,107.00,103.57,-3.43,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 1,PROGRAMADO,0.00,130.00,130.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 1,PROGRAMADO,0.00,10.00,5.15,-4.85,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 2,PROGRAMADO,0.00,82.00,80.92,-1.08,0,SI,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 2,PROGRAMADO,0.00,35.00,32.72,-2.28,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 2,PROGRAMADO,0.00,130.00,121.10,-8.90,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Pascuales 2,PROGRAMADO,0.00,58.00,51.52,-6.48,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Transferencia,EMERGENTE,0.00,10.00,9.07,-0.93,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Transferencia,PROGRAMADO,0.00,10.00,8.13,-1.87,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Trinitaria 1,PROGRAMADO,0.00,10.00,7.07,-2.93,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Trinitaria 1,EMERGENTE,0.00,0.75,0.75,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Trinitaria 1,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Salitral,Posición Trinitaria 2,PROGRAMADO,0.00,6.00,5.32,-0.68,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Subestación Todos,PROGRAMADO,0.00,7.00,3.02,-3.98,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Subestación Todos,PROGRAMADO,0.00,8.00,10.78,2.78,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Subestación Todos,PROGRAMADO,0.00,8.00,6.97,-1.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Salitral,Subestación Todos,PROGRAMADO,0.00,8.00,3.48,-4.52,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Autotransformador ATT,PROGRAMADO,0.00,9.00,7.48,-1.52,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Autotransformador ATT,PROGRAMADO,0.00,8.00,6.67,-1.33,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Autotransformador ATT,PROGRAMADO,0.00,1.00,0.88,-0.12,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Capacitor 1,PROGRAMADO,0.00,4.00,3.58,-0.42,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición acoplador,PROGRAMADO,0.00,6.00,5.65,-0.35,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición acoplador,PROGRAMADO,0.00,2.00,1.05,-0.95,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición acoplador,PROGRAMADO,0.00,8.00,7.33,-0.67,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición alta ATK,PROGRAMADO,0.00,2.00,1.95,-0.05,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición alta ATK,PROGRAMADO,0.00,1.00,1.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición alta ATT,PROGRAMADO,0.00,5.00,4.42,-0.58,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición baja ATK,PROGRAMADO,0.00,4.00,3.53,-0.47,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición baja ATK,PROGRAMADO,0.00,10.00,1.28,-8.72,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición baja ATK,PROGRAMADO,0.00,5.00,5.42,0.42,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición baja ATT,PROGRAMADO,0.00,5.00,0.93,-4.07,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición capacitor,PROGRAMADO,0.00,4.00,4.68,0.68,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Montecristi,PROGRAMADO,0.00,2.00,1.95,-0.05,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Portoviejo,PROGRAMADO,0.00,4.00,5.85,1.85,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Portoviejo 1,PROGRAMADO,0.00,8.00,6.60,-1.40,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Portoviejo 2,PROGRAMADO,0.00,33.00,33.73,0.73,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Portoviejo 2,PROGRAMADO,0.00,33.00,29.12,-3.88,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Quevedo 1,PROGRAMADO,0.00,9.00,9.82,0.82,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Quevedo 1,PROGRAMADO,0.00,9.00,7.42,-1.58,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Quevedo 1,PROGRAMADO,0.00,4.00,3.02,-0.98,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Quevedo 2,PROGRAMADO,0.00,8.00,6.97,-1.03,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Quevedo 2,PROGRAMADO,0.00,8.00,6.55,-1.45,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Rocafuerte,PROGRAMADO,0.00,4.50,4.70,0.20,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición San Juan de Manta 1,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición San Juan de Manta 2,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Posición Transferencia,PROGRAMADO,0.00,9.00,4.23,-4.77,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Subestación 230 kV,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Subestación 230 kV,EMERGENTE,0.00,6.00,4.72,-1.28,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Subestación Todos,EMERGENTE,0.00,3.50,2.87,-0.63,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Subestación Todos,PROGRAMADO,0.00,4.00,7.68,3.68,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio,Subestación Todos,PROGRAMADO,0.00,3.50,3.38,-0.12,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,Circuito dos,PROGRAMADO,0.00,8.50,5.28,-3.22,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,Circuito uno,PROGRAMADO,0.00,8.50,8.68,0.18,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,Circuito uno,PROGRAMADO,0.00,8.50,9.15,0.65,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,1.35,-7.15,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,2.62,-5.88,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,7.63,-0.87,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,7.40,-1.10,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,5.07,-3.43,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,8.50,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,8.50,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,8.50,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,EMERGENTE,0.00,8.50,8.50,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,EMERGENTE,0.00,8.50,5.07,-3.43,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,EMERGENTE,0.00,8.50,9.02,0.52,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,8.27,-0.23,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,5.40,-3.10,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,8.50,6.07,-2.43,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,EMERGENTE,0.00,10.00,8.68,-1.32,0,NO,NO
CELEC EP - TRANSELECTRIC,San Gregorio - San Juan de Manta 230 kV,E&S - Línea,EMERGENTE,0.00,10.00,9.78,-0.22,0,NO,NO
CELEC EP - TRANSELECTRIC,San Idelfonso,Posición Machala 1,PROGRAMADO,0.00,10.00,8.18,-1.82,0,NO,NO
CELEC EP - TRANSELECTRIC,San Idelfonso,Posición Machala 1,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Idelfonso,Posición Machala 2,PROGRAMADO,0.00,34.00,32.35,-1.65,0,NO,NO
CELEC EP - TRANSELECTRIC,San Idelfonso,Posición Machala Gas I,PROGRAMADO,0.00,10.00,8.33,-1.67,0,NO,NO
CELEC EP - TRANSELECTRIC,San Idelfonso,Posición Machala Gas I,PROGRAMADO,0.00,58.00,53.40,-4.60,0,NO,NO
CELEC EP - TRANSELECTRIC,San Idelfonso,Posición Milagro 1,PROGRAMADO,0.00,58.00,53.40,-4.60,0,NO,NO
CELEC EP - TRANSELECTRIC,San Idelfonso,Posición Milagro 2,PROGRAMADO,0.00,249.00,249.87,0.87,0,NO,NO
CELEC EP - TRANSELECTRIC,San Idelfonso - Machala 138 kV,Circuito dos,PROGRAMADO,0.00,321.00,320.02,-0.98,0,NO,NO
CELEC EP - TRANSELECTRIC,San Idelfonso - Machala 138 kV,Circuito uno,PROGRAMADO,0.00,441.00,415.43,-25.57,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Autotransformador ATK,PROGRAMADO,0.00,81.00,80.50,-0.50,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Autotransformador ATK,PROGRAMADO,0.00,9.00,2.07,-6.93,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Autotransformador ATK,PROGRAMADO,0.00,81.00,73.45,-7.55,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Autotransformador ATK,PROGRAMADO,0.00,6.00,4.85,-1.15,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Autotransformador ATK,PROGRAMADO,0.00,81.00,73.45,-7.55,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Barra 1,EMERGENTE,0.00,345.00,342.63,-2.37,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Barra 1,EMERGENTE,0.00,681.00,681.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Barra 2,EMERGENTE,0.00,657.00,603.67,-53.33,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Posición alta ATK,EMERGENTE,0.00,58.00,50.77,-7.23,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 230 kV,PROGRAMADO,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 230 kV,PROGRAMADO,0.00,56.00,56.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 230 kV,PROGRAMADO,0.00,9.00,9.97,0.97,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 230 kV,PROGRAMADO,0.00,9.00,10.85,1.85,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 230 kV,PROGRAMADO,0.00,9.00,9.92,0.92,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,10.15,1.15,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,10.22,1.22,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,10.77,1.77,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,10.70,1.70,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,10.33,1.33,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,10.13,1.13,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,10.13,1.13,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,6.23,-2.77,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,441.00,250.87,-190.13,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,2.15,-6.85,0,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,9.53,0.53,CNEL EP SUCUMBIOS,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,9.00,9.53,0.53,CNEL EP SUCUMBIOS,NO,NO
CELEC EP - TRANSELECTRIC,San Juan de Manta,Subestación 69 kV,PROGRAMADO,0.00,79.00,79.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Autotransformador ATH,PROGRAMADO,3.90,3.00,2.65,-0.35,CNEL EP SUCUMBIOS,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Autotransformador ATH,PROGRAMADO,4.90,8.00,4.55,-3.45,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Autotransformador ATH,PROGRAMADO,0.00,9.00,8.37,-0.63,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Autotransformador ATH,EMERGENTE,21.30,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Autotransformador ATH,PROGRAMADO,0.00,9.00,8.37,-0.63,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Barra 1,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición Acoplador,PROGRAMADO,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición acoplador,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición Acoplador,EMERGENTE,0.00,9.00,8.28,-0.72,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición Acoplador,EMERGENTE,0.00,9.00,8.55,-0.45,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición alta ATH,EMERGENTE,0.00,9.00,9.60,0.60,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición alta ATH,PROGRAMADO,0.00,9.00,3.78,-5.22,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición baja ATH,PROGRAMADO,0.00,47.00,31.05,-15.95,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición Coca Codo Sinclair 1,PROGRAMADO,0.00,48.00,31.05,-16.95,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición Coca Codo Sinclair 2,PROGRAMADO,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición DUE,PROGRAMADO,0.00,9.00,6.87,-2.13,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición DUE,PROGRAMADO,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición El Inga 1,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición El Inga 1,EMERGENTE,0.00,9.00,9.45,0.45,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición El Inga 2,PROGRAMADO,0.00,9.00,8.47,-0.53,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición El Inga 2,PROGRAMADO,0.00,9.00,7.38,-1.62,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición El Inga 2,PROGRAMADO,0.00,6.00,4.85,-1.15,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición Jivino 2,PROGRAMADO,0.00,8.00,6.07,-1.93,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Posición Jivino1,PROGRAMADO,0.00,8.00,7.93,-0.07,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael,Subestación Todos,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito dos,PROGRAMADO,0.00,8.00,8.90,0.90,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito dos,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito dos,PROGRAMADO,0.00,105.00,106.17,1.17,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito dos,PROGRAMADO,0.00,8.00,6.07,-1.93,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito dos,PROGRAMADO,0.00,8.00,7.93,-0.07,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito dos,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.90,0.90,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito uno,PROGRAMADO,0.00,105.00,106.17,1.17,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito uno,PROGRAMADO,0.00,8.00,7.57,-0.43,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,Circuito uno,PROGRAMADO,0.00,8.00,7.80,-0.20,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,E&S - Línea,PROGRAMADO,0.00,8.00,7.58,-0.42,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,E&S - Línea,PROGRAMADO,0.00,8.00,9.25,1.25,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,E&S - Línea,PROGRAMADO,0.00,8.00,10.20,2.20,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,E&S - Línea,PROGRAMADO,0.00,8.00,9.63,1.63,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,E&S - Línea,PROGRAMADO,0.00,8.00,5.20,-2.80,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,E&S - Línea,PROGRAMADO,0.00,8.00,8.17,0.17,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,E&S - Línea,PROGRAMADO,0.00,9.00,8.33,-0.67,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,E&S - Línea,PROGRAMADO,0.00,33.00,27.35,-5.65,0,NO,NO
CELEC EP - TRANSELECTRIC,San Rafael - Jivino 230 kV,E&S - Línea,PROGRAMADO,0.00,9.00,8.22,-0.78,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Autotransformador ATQ,PROGRAMADO,0.00,9.00,10.60,1.60,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Autotransformador ATR,PROGRAMADO,0.00,10.00,2.12,-7.88,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,10.00,10.03,0.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,10.00,9.53,-0.47,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,10.00,11.37,1.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,10.00,11.35,1.35,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,10.00,10.42,0.42,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,10.00,9.98,-0.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,10.00,10.53,0.53,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,4.00,3.13,-0.87,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,4.00,6.23,2.23,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,34.00,20.72,-13.28,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,9.00,9.75,0.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,9.00,9.77,0.77,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Capacitor C1,PROGRAMADO,0.00,9.00,7.90,-1.10,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición alta ATQ,PROGRAMADO,0.00,9.00,0.48,-8.52,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición alta ATQ,PROGRAMADO,0.00,9.00,8.20,-0.80,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición alta ATR,PROGRAMADO,0.00,9.00,9.27,0.27,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición alta ATR,PROGRAMADO,0.00,130.00,127.67,-2.33,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición baja ATQ,PROGRAMADO,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición baja ATQ,PROGRAMADO,0.00,9.00,7.58,-1.42,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición baja ATQ,PROGRAMADO,0.00,9.00,7.98,-1.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición baja ATR,PROGRAMADO,0.00,9.00,0.48,-8.52,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición baja ATR,PROGRAMADO,0.00,7.00,4.98,-2.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena II,PROGRAMADO,0.00,7.00,1.75,-5.25,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena II,PROGRAMADO,0.00,7.00,7.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena II,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena II,PROGRAMADO,0.00,3.00,0.65,-2.35,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena II,PROGRAMADO,0.00,9.00,9.27,0.27,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena II,PROGRAMADO,0.00,9.00,3.05,-5.95,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena II,PROGRAMADO,0.00,9.00,0.88,-8.12,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena III,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena III,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena III,PROGRAMADO,0.00,2.00,0.67,-1.33,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena III,EMERGENTE,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena III,EMERGENTE,0.00,9.00,9.30,0.30,0,NO,NO
CELEC EP - TRANSELECTRIC,Santa Elena,Posición Central Santa Elena III,EMERGENTE,0.00,9.00,3.05,-5.95,0,NO,NO
