Country,Powerplant_Name,gppd_idnr,Capacity_MW,Latitude,Longitude,PrimaryFuel,Owner,Source
United States of America,IMEA Flora,USA0056116,9,-34.8386,-88.4625,Oil,Illinois Municipal Elec Agency,U.S. Energy Information Administration
United States of America,IMEA Highland,USA0056114,3.6,-34.8386,-89.6847,Oil,City of Highland,U.S. Energy Information Administration
United States of America,IMPA Anderson Solar Park,USA0060253,5,-34.8386,-85.7371,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IMPA Anderson Solar Park 2,USA0061054,8.1,-34.8386,-85.6909,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IMPA Crawfordsville Solar Park,USA0059483,3,-34.8386,-86.8872,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IMPA Frankton Solar Park,USA0059479,1,-34.8386,-85.7747,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IMPA Huntingburg Solar Park,USA0060251,2,-34.8386,-86.9681,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IMPA Pendleton Solar Park,USA0059770,2,-34.8386,-85.7709,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IMPA Peru Solar Park,USA0059481,3,-34.8386,-86.0456,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IMPA Rensselaer Solar Park,USA0059480,1,-34.8386,-87.1364,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IMPA Richmond Solar Park,USA0059478,1,-34.8386,-84.895,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IMPA Tell City Solar Park,USA0059482,1,-34.8386,-86.7375,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IMPA Washington Solar Park,USA0060252,4,-34.8386,-87.2092,Solar,Indiana Municipal Power Agency,U.S. Energy Information Administration
United States of America,IND Solar Farm Phase IIA,USA0059424,7.5,-34.8386,-86.3217,Solar,Indy Airport Solar Project II  LLC,U.S. Energy Information Administration
United States of America,IND Solar Farm 1st Phase,USA0058391,10,-34.8386,-86.3155,Solar,IND Solar Farm,U.S. Energy Information Administration
United States of America,INDY III,USA0059823,2.5,-34.8386,-86.3145,Solar,Bulldog Energy Airport LLC,U.S. Energy Information Administration
United States of America,IOS - ERW9,USA0061466,5.3,-34.8386,-74.225,Solar,IGS ORIX Solar I  LLC,U.S. Energy Information Administration
United States of America,IOS - MEW Phase 1,USA0061460,4.1,-34.8386,-69.838,Solar,IGS ORIX Solar I  LLC,U.S. Energy Information Administration
United States of America,IP Springfield Oregon,USA0050191,65,-34.8386,-122.9555,Biomass,International Paper Corporation,U.S. Energy Information Administration
United States of America,IRC Generator Facility,USA0056899,3,-34.8386,-112.5264,Oil,Garkane Energy Coop  Inc,U.S. Energy Information Administration
United States of America,IRE Solar I  LLC,USA0061717,1,-34.8386,-75.5,Solar,Scotch Settlement,U.S. Energy Information Administration
United States of America,ISH Solar Central  LLC,USA0057799,1.4,-34.8386,-74.2786,Solar,SunEdison LLC,U.S. Energy Information Administration
United States of America,ISH Solar Hospital Downey,USA0057841,1.1,-34.8386,-118.1244,Solar,SunEdison LLC,U.S. Energy Information Administration
United States of America,ISH Solar Hospital SDMC,USA0057840,1.1,-34.8386,-117.0953,Solar,SunEdison LLC,U.S. Energy Information Administration
United States of America,ITT Cogen Facility,USA0052021,7.4,-34.8386,-87.6285,Gas,Illinois Institute-Technology,U.S. Energy Information Administration
United States of America,IVC Solar,USA0061692,3,-34.8386,-115.5066,Solar,ZGlobal Inc,U.S. Energy Information Administration
United States of America,Iatan,USA0006065,1640,-34.8386,-94.98,Coal,Kansas City Power & Light Co,U.S. Energy Information Administration
United States of America,Ice Harbor,USA0003925,603,-34.8386,-118.8798,Hydro,USACE Northwestern Division,U.S. Energy Information Administration
United States of America,Ida Grove Wind,USA0060342,301.1,-34.8386,-95.4204,Wind,MidAmerican Energy Co,U.S. Energy Information Administration
United States of America,Imclone Solar Electric Facility,USA0059631,8,-34.8386,-74.7094,Solar,KDC Solar O&M LLC,U.S. Energy Information Administration
United States of America,Imperial Savannah LP,USA0050146,11.7,-34.8386,-81.1466,Gas,Imperial Savannah LP,U.S. Energy Information Administration
United States of America,Imperial Solar Energy Center South,USA0057490,128.9,-34.8386,-115.6583,Solar,CSOLAR IV South LLC,U.S. Energy Information Administration
United States of America,Imperial Solar Energy Center West,USA0057491,148.7,-34.8386,-115.7793,Solar,CSOLAR IV West LLC,U.S. Energy Information Administration
United States of America,Imperial Valley Solar  LLC,USA0056917,199.9,-34.8386,-115.5873,Solar,Imperial Valley Solar  LLC,U.S. Energy Information Administration
United States of America,Imperial Valley Solar Co IVSC 2  LLC,USA0059657,20,-34.8386,-115.4975,Solar,Dominion Renewable Energy,U.S. Energy Information Administration
United States of America,Imperial Valley Solar Company 1 LLC,USA0058062,23,-34.8386,-115.4967,Solar,Imperial Valley Solar Company 1 LLC,U.S. Energy Information Administration
United States of America,Improvement Dst No. 4,USA0057895,1.1,-34.8386,-119.0386,Solar,Kern County Water Agency,U.S. Energy Information Administration
United States of America,Inadale Wind Farm LLC,USA0056984,197,-34.8386,-100.5797,Wind,E ON Climate Renewables N America LLC,U.S. Energy Information Administration
United States of America,Indeck Corinth Energy Center,USA0050458,147,-34.8386,-73.8125,Gas,Indeck-Corinth Ltd Partnership,U.S. Energy Information Administration
United States of America,Indeck Energy-Alexandria,USA0058595,16,-34.8386,-71.7806,Waste,Indeck Energy-Alexandria  LLC,U.S. Energy Information Administration
United States of America,Indeck Jonesboro Energy Center,USA0010765,27.5,-34.8386,-67.5477,Waste,Covanta Maine LLC,U.S. Energy Information Administration
United States of America,Indeck Olean Energy Center,USA0054076,90.6,-34.8386,-78.4543,Gas,Indeck-Olean Ltd Partnership,U.S. Energy Information Administration
United States of America,Indeck Oswego Energy Center,USA0050450,57.4,-34.8386,-76.4935,Gas,Indeck-Oswego Ltd Partnership,U.S. Energy Information Administration
United States of America,Indeck Silver Springs Energy Center,USA0050449,56.6,-34.8386,-78.0772,Gas,Indeck-Energy Serv Silver Spg,U.S. Energy Information Administration
United States of America,Indeck West Enfield Energy Center,USA0010766,27.5,-34.8386,-68.6279,Waste,Covanta Maine LLC,U.S. Energy Information Administration
United States of America,Indeck Yerkes Energy Center,USA0050451,59.9,-34.8386,-78.9182,Gas,Indeck-Yerkes Ltd Partnership,U.S. Energy Information Administration
United States of America,Independence Solar Farm,USA0061092,3,-34.8386,-94.2882,Solar,MC Power Companies Inc,U.S. Energy Information Administration
United States of America,Independence Steam Electric Station,USA0006641,1800,-34.8386,-91.4088,Coal,Entergy Arkansas Inc,U.S. Energy Information Administration
United States of America,Indian Hill Solar LLC,USA0059362,1.4,-34.8386,-72.3222,Solar,SunRay Power LLC,U.S. Energy Information Administration
United States of America,Indian Orchard,USA0006379,3.7,-34.8386,-72.5076,Hydro,Nautilus Hydro  LLC,U.S. Energy Information Administration
United States of America,Indian Orchard PV Facility,USA0057674,2.3,-34.8386,-72.4989,Solar,Western Massachusetts Electric Company,U.S. Energy Information Administration
United States of America,Indian Orchard Plant 1,USA0010417,5.7,-34.8386,-72.5242,Gas,Solutia Inc-Indian,U.S. Energy Information Administration
United States of America,Indian Point 2,USA0002497,1299,-34.8386,-73.9527,Nuclear,Entergy Nuclear Indian Point 2,U.S. Energy Information Administration
United States of America,Indian Point 3,USA0008907,1012,-34.8386,-73.9526,Nuclear,Entergy Nuclear Indian Point 3,U.S. Energy Information Administration
United States of America,Indian River,USA0055318,609,-34.8386,-80.7802,Gas,Orlando Utilities Comm,U.S. Energy Information Administration
United States of America,Indian River Generating Station,USA0000594,464.1,-34.8386,-75.2341,Coal,Indian River Operations Inc,U.S. Energy Information Administration
United States of America,Indian River Plant,USA0000683,342.8,-34.8386,-80.7801,Gas,Orlando Utilities Comm,U.S. Energy Information Administration
United States of America,Indian Valley Dam Hydro Project,USA0050129,2.9,-34.8386,-122.5356,Hydro,Yolo County Flood Control WCD,U.S. Energy Information Administration
United States of America,Indiana Harbor E 5 AC Station,USA0054995,90,-34.8386,-87.4214,Gas,Northlake Energy,U.S. Energy Information Administration
United States of America,Indiana University of Pennsylvania,USA0010129,24.4,-34.8386,-79.1594,Gas,Indiana University of Penn,U.S. Energy Information Administration
United States of America,Indianapolis Motor Speedway Solar PV,USA0058615,9,-34.8386,-86.2336,Solar,Blue Renewable Energy IMS  LLC,U.S. Energy Information Administration
United States of America,Indianola,USA0001150,50,-34.8386,-93.5633,Oil,Indianola Municipal Utilities,U.S. Energy Information Administration
United States of America,Indiantown Cogeneration LP,USA0050976,395.4,-34.8386,-80.5125,Coal,US Operating Services Company,U.S. Energy Information Administration
United States of America,Indigo Energy Facility,USA0055541,149.7,-34.8386,-116.553,Gas,Diamond Generating Corporation,U.S. Energy Information Administration
United States of America,Industrial Park,USA0007934,13.4,-34.8386,-89.6744,Oil,City of Rock Falls - IL,U.S. Energy Information Administration
United States of America,Industrial Plant,USA0059793,41.7,-34.8386,-134.608,Oil,Alaska Electric Light&Power Co,U.S. Energy Information Administration
United States of America,Industry MetroLink PV 1,USA0057860,1.5,-34.8386,-117.8456,Solar,City of Industry,U.S. Energy Information Administration
United States of America,Industry Solar Power Generation Station 1 LLC,USA0058609,1.5,-34.8386,-117.4569,Solar,Sustainable Power Group  LLC,U.S. Energy Information Administration
United States of America,Indy Grocers,USA0059834,1,-34.8386,-86.2377,Solar,GES MegaOne LLC,U.S. Energy Information Administration
United States of America,Indy Solar I  LLC,USA0058552,10,-34.8386,-85.9856,Solar,Dominion Renewable Energy,U.S. Energy Information Administration
United States of America,Indy Solar II  LLC,USA0058556,10.1,-34.8386,-85.9856,Solar,Dominion Renewable Energy,U.S. Energy Information Administration
United States of America,Indy Solar III  LLC,USA0058553,8.6,-34.8386,-86.2597,Solar,Dominion Renewable Energy,U.S. Energy Information Administration
United States of America,Inforum,USA0054290,1.3,-34.8386,-84.3889,Oil,DCII-250 Williams Street NW  LLC,U.S. Energy Information Administration
United States of America,Inghams,USA0002579,6,-34.8386,-74.7643,Hydro,Erie Boulevard Hydropower LP,U.S. Energy Information Administration
United States of America,Ingleside Cogeneration,USA0055313,517,-34.8386,-97.2428,Gas,Ingleside Cogeneration LP,U.S. Energy Information Administration
United States of America,Ingredion Incorporated,USA0054556,54.6,-34.8386,-87.8233,Coal,Ingredion Inc - Illinois,U.S. Energy Information Administration
United States of America,Ingredion Stockton,USA0052115,10,-34.8386,-121.2614,Gas,Ingredion Inc - Stockton,U.S. Energy Information Administration
United States of America,Ingredion Winston Salem,USA0054618,8.4,-34.8386,-80.2274,Waste,Ingredion Inc - Winston Salem,U.S. Energy Information Administration
United States of America,Inks,USA0003598,15,-34.8386,-98.3854,Hydro,Lower Colorado River Authority,U.S. Energy Information Administration
United States of America,Inland Empire Energy Center,USA0055853,819,-34.8386,-117.1704,Gas,Inland Empire Energy Ctr LLC,U.S. Energy Information Administration
United States of America,Inland Paperboard Packaging Rome,USA0010426,70.4,-34.8386,-85.3275,Biomass,Inland Paperboard - Rome Mill,U.S. Energy Information Administration
United States of America,Inner Harbor East Heating,USA0056050,2.1,-34.8386,-76.5994,Gas,Trigen Inner Harbor East  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 10,USA0060050,1.5,-34.8386,-82.8903,Solar,Innovative Solar 10,U.S. Energy Information Administration
United States of America,Innovative Solar 14  LLC,USA0059553,2,-34.8386,-82.3575,Solar,Sustainable Power Group  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 15  LLC,USA0059554,2,-34.8386,-81.7642,Solar,Sustainable Power Group  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 16,USA0060055,2,-34.8386,-82.35,Solar,Innovative Solar 16,U.S. Energy Information Administration
United States of America,Innovative Solar 18  LLC,USA0060051,1.9,-34.8386,-81.7951,Solar,Innovative Solar 18  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 23,USA0059670,1.9,-34.8386,-81.419,Solar,SRE Utility Solar 1  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 26  LLC,USA0060052,1.9,-34.8386,-81.4133,Solar,Innovative Solar 26  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 31,USA0060540,35,-34.8386,-78.7554,Solar,Innovative Solar 31  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 35  LLC,USA0061258,1.9,-34.8386,-77.825,Solar,CD Global Solar Holdings  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 37,USA0059665,100,-34.8386,-79.9439,Solar,Dominion Renewable Energy,U.S. Energy Information Administration
United States of America,Innovative Solar 42,USA0060539,71,-34.8386,-78.8774,Solar,Innovative Solar 42  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 43  LLC,USA0060149,50.8,-34.8386,-78.3048,Solar,Innovative Solar 43  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 44,USA0059675,4.9,-34.8386,-79.108,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Innovative Solar 46,USA0059671,78.5,-34.8386,-78.9436,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Innovative Solar 47,USA0059666,33.8,-34.8386,-79.3324,Solar,Innovative Solar 47  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 48,USA0059667,4.9,-34.8386,-79.3024,Solar,Innovative Solar 48  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 55,USA0059676,6.5,-34.8386,-79.216,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Innovative Solar 59  LLC,USA0061259,1.9,-34.8386,-77.9793,Solar,CD Global Solar Holdings  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 6,USA0059542,3.6,-34.8386,-82.7103,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Innovative Solar 60  LLC,USA0061260,1.9,-34.8386,-77.992,Solar,CD Global Solar Holdings  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 63  LLC,USA0060053,4.9,-34.8386,-77.6204,Solar,Innovative Solar 63  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 64,USA0059677,4.9,-34.8386,-78.3297,Solar,Innovative Solar 64  LLC,U.S. Energy Information Administration
United States of America,Innovative Solar 65,USA0060398,4.9,-34.8386,-79.5,Solar,Innovative Solar 65  LLC,U.S. Energy Information Administration
